file,concept,rank,score,var_name,var_label
cfps2010famecon_202008.dta,age,14,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,age,15,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,age,16,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,age,17,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,age,18,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,age,19,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,age,20,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,age,21,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,age,22,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,age,23,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,age,24,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,age,25,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,edu,1,3,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,edu,2,2,fh203_a_2,去年全年，您家用于教育的借款或贷款额（元）
cfps2010famecon_202008.dta,edu,3,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,edu,4,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,edu,5,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,edu,6,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,edu,7,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,edu,8,1,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,edu,9,1,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,edu,10,1,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,edu,11,1,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,edu,12,1,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,edu,13,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,edu,14,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,edu,15,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,edu,16,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,edu,17,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,edu,18,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,edu,19,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,edu,20,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,edu,21,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,edu,22,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,edu,23,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,edu,24,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,edu,25,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,health,1,3,fz302,受访者的健康状况
cfps2010famecon_202008.dta,health,2,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,health,3,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,health,4,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,health,5,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,health,6,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,health,7,1,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,health,8,1,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,health,9,1,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,health,10,1,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,health,11,1,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,health,12,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,health,13,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,health,14,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,health,15,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,health,16,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,health,17,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,health,18,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,health,19,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,health,20,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,health,21,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,health,22,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,health,23,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,health,24,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,health,25,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,train,1,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,train,2,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,train,3,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,train,4,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,train,5,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,train,6,1,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,train,7,1,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,train,8,1,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,train,9,1,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,train,10,1,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,train,11,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,train,12,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,train,13,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,train,14,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,train,15,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,train,16,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,train,17,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,train,18,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,train,19,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,train,20,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,train,21,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,train,22,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,train,23,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,train,24,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,train,25,1,fk3,"去年,您家农、林、牧、副、渔业的毛收入是多少元"
cfps2010famecon_202008.dta,coop,1,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,coop,2,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,coop,3,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,coop,4,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,coop,5,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,coop,6,1,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,coop,7,1,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,coop,8,1,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,coop,9,1,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,coop,10,1,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,coop,11,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,coop,12,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,coop,13,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,coop,14,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,coop,15,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,coop,16,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,coop,17,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,coop,18,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,coop,19,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,coop,20,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,coop,21,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,coop,22,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,coop,23,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,coop,24,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,coop,25,1,fk3,"去年,您家农、林、牧、副、渔业的毛收入是多少元"
cfps2010famecon_202008.dta,transfer,1,3,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,transfer,2,3,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,transfer,3,3,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,transfer,4,3,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,transfer,5,3,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,transfer,6,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,transfer,7,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,transfer,8,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,transfer,9,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,transfer,10,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,transfer,11,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,transfer,12,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,transfer,13,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,transfer,14,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,transfer,15,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,transfer,16,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,transfer,17,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,transfer,18,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,transfer,19,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,transfer,20,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,transfer,21,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,transfer,22,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,transfer,23,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,transfer,24,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,transfer,25,1,fk3,"去年,您家农、林、牧、副、渔业的毛收入是多少元"
cfps2010famecon_202008.dta,internet_info,1,1,fb704,保姆中在您家做工时间最长的干了几个月
cfps2010famecon_202008.dta,internet_info,2,1,fd2,您家现在居住房的建筑面积有多少平方米
cfps2010famecon_202008.dta,internet_info,3,1,fd6,您家现居住房屋的类型是什么
cfps2010famecon_202008.dta,internet_info,4,1,fd702,其他几处住房的建筑总面积共计多少平方米
cfps2010famecon_202008.dta,internet_info,5,1,fe201,主要致贫原因是
cfps2010famecon_202008.dta,internet_info,6,1,fe4,您家去年是否出租过房屋
cfps2010famecon_202008.dta,internet_info,7,1,fe401,去年全年，您家出租房屋的租金总收入为多少 (元)
cfps2010famecon_202008.dta,internet_info,8,1,fe5,去年，您家是否出租过土地或其他生产资料
cfps2010famecon_202008.dta,internet_info,9,1,fe501,去年全年，您家出租土地或其他生产资料的租金总收入(元)
cfps2010famecon_202008.dta,internet_info,10,1,fe601,去年全年出租其他东西的租金总收入为多少(元)
cfps2010famecon_202008.dta,internet_info,11,1,fe701,去年全年，您家出卖财物的总收入为多少(元)
cfps2010famecon_202008.dta,internet_info,12,1,fe9,您家是否经历过土地被征用
cfps2010famecon_202008.dta,internet_info,13,1,fe901,您家的土地是哪年被征用的
cfps2010famecon_202008.dta,internet_info,14,1,fe902,您家有多少亩的土地被征用
cfps2010famecon_202008.dta,internet_info,15,1,ff4,去年，您家是否有离/退休金/社会保障金/低保等收入来源
cfps2010famecon_202008.dta,internet_info,16,1,ff401,去年全年，您家离/退休金/社会保障金/低保等收入
cfps2010famecon_202008.dta,internet_info,17,1,ff601,"去年全年,您家的收入，不含离/退休金及其他政府补助(元)"
cfps2010famecon_202008.dta,internet_info,18,1,ff6_max,去年全年，您家的收入区间上限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,internet_info,19,1,ff6_min,去年全年，您家的收入区间下限，不含离/退休及其他政府补助(元)
cfps2010famecon_202008.dta,internet_info,20,1,ff7,去年，您家还有其他非工资性或农业生产收入吗
cfps2010famecon_202008.dta,internet_info,21,1,ff701,去年，您家其他非工资性收入或农业收入一共有多少（元）
cfps2010famecon_202008.dta,internet_info,22,1,fg4,到去年底，您家其他资产的现值约（元）
cfps2010famecon_202008.dta,internet_info,23,1,fh404,过去一年，家庭教育支出（元）
cfps2010famecon_202008.dta,internet_info,24,1,fk1,您家从事农业生产吗
cfps2010famecon_202008.dta,internet_info,25,1,fk3,"去年,您家农、林、牧、副、渔业的毛收入是多少元"
cfps2012adult_201906.dta,Y_ag_output,1,3,qg201,为自家从事农业生产
cfps2012adult_201906.dta,Y_ag_output,2,3,qg202,从事农业生产月份
cfps2012adult_201906.dta,Y_ag_output,3,3,qg203,农忙时农业生产天数
